backbone,dataset,protocol,seed,target_set,layer_name,layer_group,layer_index,split_source,batch_size,task,matrix_rows,matrix_cols,n_batches,sha256_integrity_all_pass,loss_mean,loss_mean_trainedhead,loss_median,loss_median_trainedhead,loss_std,loss_std_trainedhead,loss_iqr,loss_iqr_trainedhead,grad_erank_mean,grad_erank_mean_trainedhead,grad_erank_median,grad_erank_median_trainedhead,grad_erank_std,grad_erank_std_trainedhead,grad_erank_iqr,grad_erank_iqr_trainedhead,grad_erank_norm_mean,grad_erank_norm_mean_trainedhead,grad_erank_norm_median,grad_erank_norm_median_trainedhead,grad_erank_norm_std,grad_erank_norm_std_trainedhead,grad_erank_norm_iqr,grad_erank_norm_iqr_trainedhead,grad_stable_rank_mean,grad_stable_rank_mean_trainedhead,grad_stable_rank_median,grad_stable_rank_median_trainedhead,grad_stable_rank_std,grad_stable_rank_std_trainedhead,grad_stable_rank_iqr,grad_stable_rank_iqr_trainedhead,grad_top4_energy_mean,grad_top4_energy_mean_trainedhead,grad_top4_energy_median,grad_top4_energy_median_trainedhead,grad_top4_energy_std,grad_top4_energy_std_trainedhead,grad_top4_energy_iqr,grad_top4_energy_iqr_trainedhead,grad_top8_energy_mean,grad_top8_energy_mean_trainedhead,grad_top8_energy_median,grad_top8_energy_median_trainedhead,grad_top8_energy_std,grad_top8_energy_std_trainedhead,grad_top8_energy_iqr,grad_top8_energy_iqr_trainedhead,grad_top16_energy_mean,grad_top16_energy_mean_trainedhead,grad_top16_energy_median,grad_top16_energy_median_trainedhead,grad_top16_energy_std,grad_top16_energy_std_trainedhead,grad_top16_energy_iqr,grad_top16_energy_iqr_trainedhead,grad_sv_entropy_mean,grad_sv_entropy_mean_trainedhead,grad_sv_entropy_median,grad_sv_entropy_median_trainedhead,grad_sv_entropy_std,grad_sv_entropy_std_trainedhead,grad_sv_entropy_iqr,grad_sv_entropy_iqr_trainedhead,grad_spectral_entropy_norm_mean,grad_spectral_entropy_norm_mean_trainedhead,grad_spectral_entropy_norm_median,grad_spectral_entropy_norm_median_trainedhead,grad_spectral_entropy_norm_std,grad_spectral_entropy_norm_std_trainedhead,grad_spectral_entropy_norm_iqr,grad_spectral_entropy_norm_iqr_trainedhead,alignment_A4_mean,alignment_A4_mean_trainedhead,alignment_A4_median,alignment_A4_median_trainedhead,alignment_A4_std,alignment_A4_std_trainedhead,alignment_A4_iqr,alignment_A4_iqr_trainedhead,alignment_A8_mean,alignment_A8_mean_trainedhead,alignment_A8_median,alignment_A8_median_trainedhead,alignment_A8_std,alignment_A8_std_trainedhead,alignment_A8_iqr,alignment_A8_iqr_trainedhead,alignment_A16_mean,alignment_A16_mean_trainedhead,alignment_A16_median,alignment_A16_median_trainedhead,alignment_A16_std,alignment_A16_std_trainedhead,alignment_A16_iqr,alignment_A16_iqr_trainedhead,fisher_target_fraction_mean,fisher_target_fraction_mean_trainedhead,fisher_target_fraction_median,fisher_target_fraction_median_trainedhead,fisher_target_fraction_std,fisher_target_fraction_std_trainedhead,fisher_target_fraction_iqr,fisher_target_fraction_iqr_trainedhead,fisher_layer_trace_mean,fisher_layer_trace_mean_trainedhead,fisher_layer_trace_median,fisher_layer_trace_median_trainedhead,fisher_layer_trace_std,fisher_layer_trace_std_trainedhead,fisher_layer_trace_iqr,fisher_layer_trace_iqr_trainedhead
chemberta2,bace,scaffold,0,expanded,encoder.layer.0.attention.output.dense,attention_output,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,92.38738101399998,92.38738101399998,96.61854232,96.61854232,17.684106632129154,17.684106632129154,20.66333252,20.66333252,0.2405921380572916,0.2405921380572916,0.2516107872916667,0.2516107872916667,0.0460523610211696,0.0460523610211696,0.0538107617708333,0.0538107617708333,1.8389980368,1.8389980368,1.623515111,1.623515111,0.760935510469555,0.760935510469555,0.2981160079999998,0.2981160079999998,0.78228184022,0.78228184022,0.793000012,0.793000012,0.1117119198147029,0.1117119198147029,0.0677030884999999,0.0677030884999999,0.8451036739,0.8451036739,0.8493632325,0.8493632325,0.0866779127299708,0.0866779127299708,0.0540106382999999,0.0540106382999999,0.90452620854,0.90452620854,0.9066049304,0.9066049304,0.0551536249884362,0.0551536249884362,0.0384147334,0.0384147334,4.5066777752,4.5066777752,4.570770672,4.570770672,0.1993562391530881,0.1993562391530881,0.2280666169999996,0.2280666169999996,0.7573430491536083,0.7573430491536083,0.7681138014267604,0.7681138014267604,0.0335016323684901,0.0335016323684901,0.0383263849213765,0.0383263849213765,0.00082157725708,0.00082157725708,0.0007204480943,0.0007204480943,0.0002966797818092,0.0002966797818092,0.0002085856542999,0.0002085856542999,0.0020227340564,0.0020227340564,0.002085439882,0.002085439882,0.0005009355799285,0.0005009355799285,0.000881404016,0.000881404016,0.0087811453508,0.0087811453508,0.009088086689,0.009088086689,0.0014239919512095,0.0014239919512095,0.002300449353,0.002300449353,0.095028633846,0.095028633846,0.09010936554,0.09010936554,0.0088833235592623,0.0088833235592623,0.01068805769,0.01068805769,0.0879433229599999,0.0879433229599999,0.05279820785,0.05279820785,0.0608371703549407,0.0608371703549407,0.05621996527,0.05621996527
chemberta2,bace,scaffold,0,expanded,encoder.layer.0.attention.self.key,attention_key,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,59.427211308,59.427211308,61.31400705,61.31400705,13.565578261543726,13.565578261543726,19.8681592,19.8681592,0.15475836278125,0.15475836278125,0.159671893359375,0.159671893359375,0.0353270267227701,0.0353270267227701,0.0517399979166666,0.0517399979166666,2.484808613,2.484808613,2.414654649,2.414654649,0.7711364017793433,0.7711364017793433,0.542977949,0.542977949,0.80240342188,0.80240342188,0.8175081115,0.8175081115,0.1014746954722995,0.1014746954722995,0.1044360226,0.1044360226,0.8866332774,0.8866332774,0.8912408331,0.8912408331,0.0666950300021498,0.0666950300021498,0.0677256075,0.0677256075,0.95006903732,0.95006903732,0.9530650465,0.9530650465,0.0300091522660581,0.0300091522660581,0.035095002,0.035095002,4.0577405744,4.0577405744,4.116008317,4.116008317,0.2346551517338609,0.2346551517338609,0.3476094350000003,0.3476094350000003,0.68189956606206,0.68189956606206,0.6916914065372809,0.6916914065372809,0.0394335821148957,0.0394335821148957,0.0584154453788922,0.0584154453788922,0.00024436175124,0.00024436175124,0.0002637547686,0.0002637547686,5.95772838907761e-05,5.95772838907761e-05,1.5866634199999984e-05,1.5866634199999984e-05,0.00066246547634,0.00066246547634,0.0006839062286,0.0006839062286,0.0001064277785582,0.0001064277785582,0.000107223113,0.000107223113,0.0058379706712,0.0058379706712,0.005091499405,0.005091499405,0.0015353120491847,0.0015353120491847,0.002120343271,0.002120343271,0.02835021855,0.02835021855,0.03038092293,0.03038092293,0.004108306592718,0.004108306592718,0.00188809935,0.00188809935,0.026800676248,0.026800676248,0.01599728502,0.01599728502,0.0193878744021899,0.0193878744021899,0.02023891453,0.02023891453
chemberta2,bace,scaffold,0,expanded,encoder.layer.0.attention.self.query,attention_query,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,67.35300689,67.35300689,71.25021172,71.25021172,13.895812290519354,13.895812290519354,21.121599659999998,21.121599659999998,0.1753984554427083,0.1753984554427083,0.1855474263541666,0.1855474263541666,0.0361870111732274,0.0361870111732274,0.0550041657812499,0.0550041657812499,2.3394775678,2.3394775678,2.079228816,2.079228816,0.8168810239081444,0.8168810239081444,0.4462463539999999,0.4462463539999999,0.74797694194,0.74797694194,0.7391575859,0.7391575859,0.1117705217567387,0.1117705217567387,0.1231618873,0.1231618873,0.85371353106,0.85371353106,0.8509494477,0.8509494477,0.0741902892498721,0.0741902892498721,0.0756419533,0.0756419533,0.93433156058,0.93433156058,0.9332302053,0.9332302053,0.0343254087331634,0.0343254087331634,0.0445287130999999,0.0445287130999999,4.1871278852,4.1871278852,4.266197791,4.266197791,0.21741660092732,0.21741660092732,0.3189801270000005,0.3189801270000005,0.7036429844671419,0.7036429844671419,0.7169306093078602,0.7169306093078602,0.0365366595297801,0.0365366595297801,0.0536043165391083,0.0536043165391083,4.9858258532e-05,4.9858258532e-05,3.442495769e-05,3.442495769e-05,2.410962362482171e-05,2.410962362482171e-05,4.151039724e-05,4.151039724e-05,0.0004787490927199,0.0004787490927199,0.000436197219,0.000436197219,0.0002040392922574,0.0002040392922574,0.0002569637435,0.0002569637435,0.0021542052187999,0.0021542052187999,0.00198948678,0.00198948678,0.0006247624476566,0.0006247624476566,0.001190566162,0.001190566162,0.016144575904,0.016144575904,0.01608143469,0.01608143469,0.0029197763274634,0.0029197763274634,0.00333724271,0.00333724271,0.0152737234705999,0.0152737234705999,0.008220523596,0.008220523596,0.0116237809939158,0.0116237809939158,0.010103852486,0.010103852486
chemberta2,bace,scaffold,0,expanded,encoder.layer.0.attention.self.value,attention_value,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,95.21383725,95.21383725,103.7029189,103.7029189,20.249032425638745,20.249032425638745,26.17996337,26.17996337,0.247952701171875,0.247952701171875,0.2700596846354167,0.2700596846354167,0.0527318552751009,0.0527318552751009,0.0681769879427083,0.0681769879427083,3.111446495,3.111446495,3.077778036,3.077778036,0.8004444423738947,0.8004444423738947,0.9612478450000004,0.9612478450000004,0.69726565998,0.69726565998,0.6740193653,0.6740193653,0.1338947169479759,0.1338947169479759,0.1581510155,0.1581510155,0.8180447482,0.8180447482,0.8063766734,0.8063766734,0.0968789239424322,0.0968789239424322,0.1008437344999999,0.1008437344999999,0.90776320636,0.90776320636,0.8967428293,0.8967428293,0.050527039841315,0.050527039841315,0.0575711231,0.0575711231,4.5318424226000005,4.5318424226000005,4.641530263,4.641530263,0.2244308053317185,0.2244308053317185,0.2853604350000003,0.2853604350000003,0.7615719449707595,0.7615719449707595,0.780004885519726,0.780004885519726,0.0377153901193614,0.0377153901193614,0.0479545582646209,0.0479545582646209,0.0102463621918,0.0102463621918,0.008244053919,0.008244053919,0.0033868877547341,0.0033868877547341,0.004659670393,0.004659670393,0.0263242188579999,0.0263242188579999,0.0272171038,0.0272171038,0.0035578739980775,0.0035578739980775,0.00148340787,0.00148340787,0.04878652938,0.04878652938,0.04854111805,0.04854111805,0.0030416986421519,0.0030416986421519,0.0013765265199999,0.0013765265199999,0.031669531438,0.031669531438,0.03186026309,0.03186026309,0.0046437899093436,0.0046437899093436,0.00463692213,0.00463692213,0.029140347616,0.029140347616,0.01629930735,0.01629930735,0.0199018876939288,0.0199018876939288,0.0217786952899999,0.0217786952899999
chemberta2,bace,scaffold,0,expanded,encoder.layer.0.intermediate.dense,ffn_intermediate,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,464,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,110.103553582,110.103553582,112.4284424,112.4284424,22.67994138858485,22.67994138858485,26.16528974000001,26.16528974000001,0.2867280041197916,0.2867280041197916,0.2927824020833333,0.2927824020833333,0.0590623473661063,0.0590623473661063,0.0681387753645833,0.0681387753645833,1.6206579186,1.6206579186,1.438759748,1.438759748,0.5337206316614047,0.5337206316614047,0.1944986279999998,0.1944986279999998,0.7980087899200001,0.7980087899200001,0.8154560093,0.8154560093,0.1043328878625945,0.1043328878625945,0.0498517906,0.0498517906,0.85566191508,0.85566191508,0.8718438048,0.8718438048,0.0840376556382216,0.0840376556382216,0.0452293866999999,0.0452293866999999,0.90949552142,0.90949552142,0.9208184444,0.9208184444,0.0569048753094747,0.0569048753094747,0.0337936761,0.0337936761,4.679790326800001,4.679790326800001,4.722316952,4.722316952,0.2092959648356582,0.2092959648356582,0.2454976119999994,0.2454976119999994,0.7864344540010931,0.7864344540010931,0.7935810141959256,0.7935810141959256,0.0351719941142562,0.0351719941142562,0.041255647575948,0.041255647575948,0.007357084811,0.007357084811,0.008207682859,0.008207682859,0.0032639718842597,0.0032639718842597,0.003481370912,0.003481370912,0.0095517375006,0.0095517375006,0.01047043348,0.01047043348,0.0031113423993445,0.0031113423993445,0.00460143681,0.00460143681,0.0209015614608,0.0209015614608,0.02193799205,0.02193799205,0.0060409484705243,0.0060409484705243,0.0045006787,0.0045006787,0.2341311111,0.2341311111,0.2382305076,0.2382305076,0.0123308717652364,0.0123308717652364,0.0113727378999999,0.0113727378999999,0.216613656276,0.216613656276,0.1294044554,0.1294044554,0.1451367450922407,0.1451367450922407,0.1376230419,0.1376230419
chemberta2,bace,scaffold,0,expanded,encoder.layer.0.output.dense,ffn_output,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,464,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,118.14943743199998,118.14943743199998,124.6870713,124.6870713,21.227763847441285,21.227763847441285,24.621905800000008,24.621905800000008,0.3076808266458333,0.3076808266458333,0.32470591484375,0.32470591484375,0.0552806350193783,0.0552806350193783,0.0641195463541666,0.0641195463541666,1.5320828352000002,1.5320828352000002,1.497865924,1.497865924,0.3204895668236622,0.3204895668236622,0.283946367,0.283946367,0.8334755790999999,0.8334755790999999,0.8335806173,0.8335806173,0.0832631740234993,0.0832631740234993,0.071818585,0.071818585,0.8801105928799998,0.8801105928799998,0.8789439226,0.8789439226,0.0639171616572022,0.0639171616572022,0.0522500401,0.0522500401,0.92071097238,0.92071097238,0.919633194,0.919633194,0.0437561043225926,0.0437561043225926,0.0338466508,0.0338466508,4.755232299,4.755232299,4.825807169,4.825807169,0.1846158449704468,0.1846158449704468,0.2154341589999999,0.2154341589999999,0.7991124079419146,0.7991124079419146,0.8109724498409713,0.8109724498409713,0.0310245227030422,0.0310245227030422,0.0362035119898632,0.0362035119898632,0.00148431609034,0.00148431609034,0.001660115993,0.001660115993,0.0008205031996358,0.0008205031996358,0.0014006415987,0.0014006415987,0.0068785809248,0.0068785809248,0.008318444417,0.008318444417,0.0028533482848623,0.0028533482848623,0.002307893388,0.002307893388,0.0147254652032,0.0147254652032,0.01704329352,0.01704329352,0.0046850172574634,0.0046850172574634,0.00636000288,0.00636000288,0.10843049518,0.10843049518,0.1027308698,0.1027308698,0.0110264459504729,0.0110264459504729,0.0054380842999999,0.0054380842999999,0.09626114369,0.09626114369,0.06295180321,0.06295180321,0.0587955067524222,0.0587955067524222,0.05990664664,0.05990664664
chemberta2,bace,scaffold,0,expanded,encoder.layer.1.attention.output.dense,attention_output,1,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,91.44943327,91.44943327,95.51280598,95.51280598,20.63531486580568,20.63531486580568,21.206541450000003,21.206541450000003,0.2381495658072916,0.2381495658072916,0.2487312655729166,0.2487312655729166,0.0537377991297022,0.0537377991297022,0.055225368359375,0.055225368359375,1.2241897914,1.2241897914,1.166269973,1.166269973,0.2022244170150285,0.2022244170150285,0.0797450229999998,0.0797450229999998,0.90541316258,0.90541316258,0.9201628275,0.9201628275,0.0613525727545722,0.0613525727545722,0.0387975546,0.0387975546,0.9320746848,0.9320746848,0.9419735133,0.9419735133,0.0459170489054931,0.0459170489054931,0.0260464902,0.0260464902,0.95499137802,0.95499137802,0.96034809,0.96034809,0.0309140549684104,0.0309140549684104,0.0184445922,0.0184445922,4.49061318,4.49061318,4.559260333,4.559260333,0.2240731307044134,0.2240731307044134,0.2495692570000001,0.2495692570000001,0.754643408726876,0.754643408726876,0.7661794995596461,0.7661794995596461,0.0376552832276863,0.0376552832276863,0.0419398837679253,0.0419398837679253,0.0008314597888,0.0008314597888,0.0008377251621,0.0008377251621,0.0002572336669078,0.0002572336669078,0.0002051633367999,0.0002051633367999,0.00153099680918,0.00153099680918,0.001653047833,0.001653047833,0.000378319947842,0.000378319947842,0.0002706992699999,0.0002706992699999,0.0069353954715999,0.0069353954715999,0.006446857466,0.006446857466,0.0021194191404451,0.0021194191404451,0.0028130925829999,0.0028130925829999,0.097626941264,0.097626941264,0.09670666818,0.09670666818,0.0067375831533412,0.0067375831533412,0.0074912052,0.0074912052,0.088453110318,0.088453110318,0.06672944874,0.06672944874,0.0533008290093212,0.0533008290093212,0.0638064369899999,0.0638064369899999
chemberta2,bace,scaffold,0,expanded,encoder.layer.1.attention.self.key,attention_key,1,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,136.17222397999998,136.17222397999998,134.9674432,134.9674432,9.37986601579047,9.37986601579047,5.945373400000023,5.945373400000023,0.3546151666145833,0.3546151666145833,0.3514777166666666,0.3514777166666666,0.024426734416121,0.024426734416121,0.0154827432291667,0.0154827432291667,2.1475108118,2.1475108118,1.85353193,1.85353193,0.6125496576478333,0.6125496576478333,0.2486829400000001,0.2486829400000001,0.68055771118,0.68055771118,0.7120626391,0.7120626391,0.0824201760020232,0.0824201760020232,0.0384670831,0.0384670831,0.76632946436,0.76632946436,0.7880048237,0.7880048237,0.0598882021665784,0.0598882021665784,0.0197131698,0.0197131698,0.8464550578200001,0.8464550578200001,0.8622167453,0.8622167453,0.0435313439368856,0.0435313439368856,0.0084939024,0.0084939024,4.9116272666,4.9116272666,4.905033588,4.905033588,0.0671594576686856,0.0671594576686856,0.0444828079999997,0.0444828079999997,0.8253944381962759,0.8253944381962759,0.82428637658079,0.82428637658079,0.0112860850026154,0.0112860850026154,0.0074752949125898,0.0074752949125898,0.001881773449,0.001881773449,0.001797256302,0.001797256302,0.000592392421417,0.000592392421417,0.0004043351809999,0.0004043351809999,0.0040719273698,0.0040719273698,0.003602199063,0.003602199063,0.0014573342407727,0.0014573342407727,0.001829745195,0.001829745195,0.0118135828416,0.0118135828416,0.01011464929,0.01011464929,0.0033326628544511,0.0033326628544511,0.00533100272,0.00533100272,0.0099036825395999,0.0099036825395999,0.01098708377,0.01098708377,0.0036568346202193,0.0036568346202193,0.004397246983,0.004397246983,0.0071717300454,0.0071717300454,0.006819598377,0.006819598377,0.0018023373455952,0.0018023373455952,0.001979868393,0.001979868393
chemberta2,bace,scaffold,0,expanded,encoder.layer.1.attention.self.query,attention_query,1,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,147.9133602,147.9133602,150.2930465,150.2930465,5.202314343971244,5.202314343971244,10.749165500000004,10.749165500000004,0.3851910421875,0.3851910421875,0.3913881419270833,0.3913881419270833,0.0135476936040917,0.0135476936040917,0.0279926184895833,0.0279926184895833,2.232219304,2.232219304,1.959032503,1.959032503,0.5100773521557244,0.5100773521557244,1.0938054999999998,1.0938054999999998,0.63645253718,0.63645253718,0.6408747201,0.6408747201,0.053901395489386,0.053901395489386,0.0986303158,0.0986303158,0.7299285903,0.7299285903,0.7343686682,0.7343686682,0.0386657534276051,0.0386657534276051,0.0681192772,0.0681192772,0.81730581728,0.81730581728,0.8180831531,0.8180831531,0.0266550161062458,0.0266550161062458,0.0571215697999999,0.0571215697999999,4.996003412,4.996003412,5.012587032,5.012587032,0.035373397840482,0.035373397840482,0.0730964280000003,0.0730964280000003,0.8395737717143525,0.8395737717143525,0.8423606337806664,0.8423606337806664,0.0059444669256935,0.0059444669256935,0.0122837873984236,0.0122837873984236,0.000110462109976,0.000110462109976,0.0001070215219,0.0001070215219,1.5578884380379695e-05,1.5578884380379695e-05,1.39692442e-05,1.39692442e-05,0.00121265618218,0.00121265618218,0.001105482459,0.001105482459,0.0003158076874523,0.0003158076874523,0.0001687142629999,0.0001687142629999,0.0063866518713999,0.0063866518713999,0.006836145957,0.006836145957,0.0011699415503261,0.0011699415503261,0.0017700575399999,0.0017700575399999,0.0047985238584,0.0047985238584,0.004123240214,0.004123240214,0.0026822949553818,0.0026822949553818,0.0015386930029999,0.0015386930029999,0.0032513915091999,0.0032513915091999,0.003441624343,0.003441624343,0.000703424201782,0.000703424201782,0.000708390493,0.000708390493
chemberta2,bace,scaffold,0,expanded,encoder.layer.1.attention.self.value,attention_value,1,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,384,384,5,True,0.49833657742,0.49833657742,0.4671571255,0.4671571255,0.0511537599900227,0.0511537599900227,0.0791475475,0.0791475475,98.680787242,98.680787242,105.1888872,105.1888872,20.93747931593153,20.93747931593153,24.90875319,24.90875319,0.2569812167760417,0.2569812167760417,0.2739293937499999,0.2739293937499999,0.0545246857185716,0.0545246857185716,0.064866544765625,0.064866544765625,1.3350730372,1.3350730372,1.276358879,1.276358879,0.2331556573317408,0.2331556573317408,0.1106958980000001,0.1106958980000001,0.86688020322,0.86688020322,0.8783106406,0.8783106406,0.0724175395487724,0.0724175395487724,0.0604546803,0.0604546803,0.9060755694,0.9060755694,0.9114203443,0.9114203443,0.0546521148240531,0.0546521148240531,0.0460089096,0.0460089096,0.94048305664,0.94048305664,0.9420142418,0.9420142418,0.0365388659181623,0.0365388659181623,0.0286320868999999,0.0286320868999999,4.5687718022,4.5687718022,4.65575766,4.65575766,0.2166615669082452,0.2166615669082452,0.2671993879999998,0.2671993879999998,0.767777893197971,0.767777893197971,0.7823957864811378,0.7823957864811378,0.0364097767583143,0.0364097767583143,0.0449026110438786,0.0449026110438786,0.00101824599878,0.00101824599878,0.001050591914,0.001050591914,0.0002815674032815,0.0002815674032815,0.0005112911548,0.0005112911548,0.0021824952852,0.0021824952852,0.002046166304,0.002046166304,0.000374203460356,0.000374203460356,0.0002006874829999,0.0002006874829999,0.0093596957383999,0.0093596957383999,0.009611444924,0.009611444924,0.0017704749301035,0.0017704749301035,0.001242459237,0.001242459237,0.0969834182959999,0.0969834182959999,0.09787829209,0.09787829209,0.0048103019119637,0.0048103019119637,0.0040141294,0.0040141294,0.08858672903,0.08858672903,0.05999321863,0.05999321863,0.056577494911893,0.056577494911893,0.0642265268,0.0642265268
