backbone,dataset,protocol,seed,target_set,layer_name,layer_group,layer_index,split_source,batch_size,task,matrix_rows,matrix_cols,n_batches,sha256_integrity_all_pass,loss_mean,loss_mean_trainedhead,loss_median,loss_median_trainedhead,loss_std,loss_std_trainedhead,loss_iqr,loss_iqr_trainedhead,grad_erank_mean,grad_erank_mean_trainedhead,grad_erank_median,grad_erank_median_trainedhead,grad_erank_std,grad_erank_std_trainedhead,grad_erank_iqr,grad_erank_iqr_trainedhead,grad_erank_norm_mean,grad_erank_norm_mean_trainedhead,grad_erank_norm_median,grad_erank_norm_median_trainedhead,grad_erank_norm_std,grad_erank_norm_std_trainedhead,grad_erank_norm_iqr,grad_erank_norm_iqr_trainedhead,grad_stable_rank_mean,grad_stable_rank_mean_trainedhead,grad_stable_rank_median,grad_stable_rank_median_trainedhead,grad_stable_rank_std,grad_stable_rank_std_trainedhead,grad_stable_rank_iqr,grad_stable_rank_iqr_trainedhead,grad_top4_energy_mean,grad_top4_energy_mean_trainedhead,grad_top4_energy_median,grad_top4_energy_median_trainedhead,grad_top4_energy_std,grad_top4_energy_std_trainedhead,grad_top4_energy_iqr,grad_top4_energy_iqr_trainedhead,grad_top8_energy_mean,grad_top8_energy_mean_trainedhead,grad_top8_energy_median,grad_top8_energy_median_trainedhead,grad_top8_energy_std,grad_top8_energy_std_trainedhead,grad_top8_energy_iqr,grad_top8_energy_iqr_trainedhead,grad_top16_energy_mean,grad_top16_energy_mean_trainedhead,grad_top16_energy_median,grad_top16_energy_median_trainedhead,grad_top16_energy_std,grad_top16_energy_std_trainedhead,grad_top16_energy_iqr,grad_top16_energy_iqr_trainedhead,grad_sv_entropy_mean,grad_sv_entropy_mean_trainedhead,grad_sv_entropy_median,grad_sv_entropy_median_trainedhead,grad_sv_entropy_std,grad_sv_entropy_std_trainedhead,grad_sv_entropy_iqr,grad_sv_entropy_iqr_trainedhead,grad_spectral_entropy_norm_mean,grad_spectral_entropy_norm_mean_trainedhead,grad_spectral_entropy_norm_median,grad_spectral_entropy_norm_median_trainedhead,grad_spectral_entropy_norm_std,grad_spectral_entropy_norm_std_trainedhead,grad_spectral_entropy_norm_iqr,grad_spectral_entropy_norm_iqr_trainedhead,alignment_A4_mean,alignment_A4_mean_trainedhead,alignment_A4_median,alignment_A4_median_trainedhead,alignment_A4_std,alignment_A4_std_trainedhead,alignment_A4_iqr,alignment_A4_iqr_trainedhead,alignment_A8_mean,alignment_A8_mean_trainedhead,alignment_A8_median,alignment_A8_median_trainedhead,alignment_A8_std,alignment_A8_std_trainedhead,alignment_A8_iqr,alignment_A8_iqr_trainedhead,alignment_A16_mean,alignment_A16_mean_trainedhead,alignment_A16_median,alignment_A16_median_trainedhead,alignment_A16_std,alignment_A16_std_trainedhead,alignment_A16_iqr,alignment_A16_iqr_trainedhead,fisher_target_fraction_mean,fisher_target_fraction_mean_trainedhead,fisher_target_fraction_median,fisher_target_fraction_median_trainedhead,fisher_target_fraction_std,fisher_target_fraction_std_trainedhead,fisher_target_fraction_iqr,fisher_target_fraction_iqr_trainedhead,fisher_layer_trace_mean,fisher_layer_trace_mean_trainedhead,fisher_layer_trace_median,fisher_layer_trace_median_trainedhead,fisher_layer_trace_std,fisher_layer_trace_std_trainedhead,fisher_layer_trace_iqr,fisher_layer_trace_iqr_trainedhead
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.0.mlp.0,gin_mlp_in,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,600,300,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,7.780457134200001,7.780457134200001,7.545788762,7.545788762,0.5977736845573512,0.5977736845573512,0.3688816770000001,0.3688816770000001,0.025934857114,0.025934857114,0.025152629206666666,0.025152629206666666,0.0019925789485245042,0.0019925789485245042,0.0012296055899999984,0.0012296055899999984,2.3681899026,2.3681899026,2.381911779,2.381911779,0.3175982613402805,0.3175982613402805,0.34049606,0.34049606,0.9235315041200002,0.9235315041200002,0.9326268701,0.9326268701,0.024350182958377344,0.024350182958377344,0.012706463699999948,0.012706463699999948,0.99243147644,0.99243147644,0.9956005258,0.9956005258,0.005941069102384915,0.005941069102384915,0.001224470000000033,0.001224470000000033,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0488030698,2.0488030698,2.020989628,2.020989628,0.07409527457175664,0.07409527457175664,0.04828535300000025,0.04828535300000025,0.3592007722776091,0.3592007722776091,0.3543244569686744,0.3543244569686744,0.01299055055149571,0.01299055055149571,0.008465496924987603,0.008465496924987603,0.09208530139200001,0.09208530139200001,0.08776217863,0.08776217863,0.02001115924182785,0.02001115924182785,0.026163622060000002,0.026163622060000002,0.23448592136,0.23448592136,0.2175753955,0.2175753955,0.029461677369561137,0.029461677369561137,0.041662000099999985,0.041662000099999985,0.43383565616,0.43383565616,0.4463291064,0.4463291064,0.039921036409428665,0.039921036409428665,0.053904611599999985,0.053904611599999985,0.008876867778,0.008876867778,0.009902174574,0.009902174574,0.0026508937946831098,0.0026508937946831098,0.004222772442999999,0.004222772442999999,3.4654118644000004e-05,3.4654118644000004e-05,3.993599239e-05,3.993599239e-05,1.1479099514228055e-05,1.1479099514228055e-05,2.2469384930000002e-05,2.2469384930000002e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.0.mlp.2,gin_mlp_out,0,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,300,600,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,16.054587711999996,16.054587711999996,15.82322817,15.82322817,1.2547678559293305,1.2547678559293305,2.49155764,2.49155764,0.053515292373333335,0.053515292373333335,0.052744093900000004,0.052744093900000004,0.004182559519764435,0.004182559519764435,0.008305192133333333,0.008305192133333333,2.2198663382,2.2198663382,2.344442464,2.344442464,0.4354303540205375,0.4354303540205375,0.7363357939999997,0.7363357939999997,0.8796167913199999,0.8796167913199999,0.8905254462,0.8905254462,0.026299732138963285,0.026299732138963285,0.05012657269999998,0.05012657269999998,0.96990521426,0.96990521426,0.9718486099,0.9718486099,0.008487801691559644,0.008487801691559644,0.012007325000000013,0.012007325000000013,0.9959117576600001,0.9959117576600001,0.9964410229,0.9964410229,0.0012015149408186397,0.0012015149408186397,0.002325020000000011,0.002325020000000011,2.7729538259999997,2.7729538259999997,2.761478998,2.761478998,0.07789062520976477,0.07789062520976477,0.15541730200000003,0.15541730200000003,0.48616051511802116,0.48616051511802116,0.4841487224083611,0.4841487224083611,0.013655959980216414,0.013655959980216414,0.027248111703167266,0.027248111703167266,0.06795237271,0.06795237271,0.06095981999,0.06095981999,0.024385815198868795,0.024385815198868795,0.023607708189999993,0.023607708189999993,0.120237713612,0.120237713612,0.120516291,0.120516291,0.022713700221829978,0.022713700221829978,0.008277015400000004,0.008277015400000004,0.27294517434,0.27294517434,0.2718683599,0.2718683599,0.02383346200763063,0.02383346200763063,0.016980016099999995,0.016980016099999995,0.020392010762,0.020392010762,0.01823047948,0.01823047948,0.006025073064250371,0.006025073064250371,0.007320142009999999,0.007320142009999999,7.9440313132e-05,7.9440313132e-05,6.966888759e-05,6.966888759e-05,2.6870779379557096e-05,2.6870779379557096e-05,5.474586214e-05,5.474586214e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.1.mlp.0,gin_mlp_in,1,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,600,300,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,20.816234164,20.816234164,20.34059164,20.34059164,1.4756798756463276,1.4756798756463276,2.6345061800000025,2.6345061800000025,0.06938744721333333,0.06938744721333333,0.06780197213333333,0.06780197213333333,0.004918932918821096,0.004918932918821096,0.008781687266666685,0.008781687266666685,2.8771242337999996,2.8771242337999996,2.8626051,2.8626051,0.7014853704508673,0.7014853704508673,1.5176341089999998,1.5176341089999998,0.78865149602,0.78865149602,0.8080116609,0.8080116609,0.04422306230463544,0.04422306230463544,0.05502895050000001,0.05502895050000001,0.9374381539199999,0.9374381539199999,0.9452986576,0.9452986576,0.01577466875622358,0.01577466875622358,0.02308335039999998,0.02308335039999998,0.98949247128,0.98949247128,0.9902107019,0.9902107019,0.0029179126350487444,0.0029179126350487444,0.005003742500000019,0.005003742500000019,3.0332358174,3.0332358174,3.012618478,3.012618478,0.0705598211948841,0.0705598211948841,0.1257603810000001,0.1257603810000001,0.5317937405358064,0.5317937405358064,0.5281790621199289,0.5281790621199289,0.012370706896415635,0.012370706896415635,0.02204859346561605,0.02204859346561605,0.024167347564,0.024167347564,0.02234616977,0.02234616977,0.009114826093039175,0.009114826093039175,0.006211140069999999,0.006211140069999999,0.079783853512,0.079783853512,0.07210337971,0.07210337971,0.01886311791598202,0.01886311791598202,0.03371756541,0.03371756541,0.24576436214,0.24576436214,0.2383443947,0.2383443947,0.02987017208206982,0.02987017208206982,0.026527272900000037,0.026527272900000037,0.028663894202000002,0.028663894202000002,0.02780225424,0.02780225424,0.006418401191899888,0.006418401191899888,0.005112441540000002,0.005112441540000002,0.00011106461024399999,0.00011106461024399999,0.0001062480078,0.0001062480078,2.8340527296933e-05,2.8340527296933e-05,6.032881359e-05,6.032881359e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.1.mlp.2,gin_mlp_out,1,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,300,600,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,39.00443148,39.00443148,37.46467059,37.46467059,2.5987920191435916,2.5987920191435916,5.184707100000004,5.184707100000004,0.1300147716,0.1300147716,0.12488223529999999,0.12488223529999999,0.00866264006381197,0.00866264006381197,0.017282357000000012,0.017282357000000012,3.0501528010000003,3.0501528010000003,2.908159039,2.908159039,0.46765495500838766,0.46765495500838766,0.4771322419999997,0.4771322419999997,0.75420671244,0.75420671244,0.771583178,0.771583178,0.04961770480480424,0.04961770480480424,0.06655115119999999,0.06655115119999999,0.8995209902399999,0.8995209902399999,0.9131788019,0.9131788019,0.02143838438293412,0.02143838438293412,0.035444809300000046,0.035444809300000046,0.97115078934,0.97115078934,0.9757025978,0.9757025978,0.006373413279377547,0.006373413279377547,0.011122981700000034,0.011122981700000034,3.6614841064000005,3.6614841064000005,3.623398371,3.623398371,0.06597564278934182,0.06597564278934182,0.13133208200000013,0.13133208200000013,0.6419396466588951,0.6419396466588951,0.6352623696818667,0.6352623696818667,0.011566998405442987,0.011566998405442987,0.023025436643762665,0.023025436643762665,0.009380344516200002,0.009380344516200002,0.009562416953,0.009562416953,0.0028303738134771734,0.0028303738134771734,0.0052223619480000006,0.0052223619480000006,0.040920557268,0.040920557268,0.04055228805,0.04055228805,0.0032990019333530283,0.0032990019333530283,0.0025352975600000036,0.0025352975600000036,0.11615026864,0.11615026864,0.1162324412,0.1162324412,0.00441666221041215,0.00441666221041215,0.008423179199999992,0.008423179199999992,0.05276838830999999,0.05276838830999999,0.05262283182,0.05262283182,0.008027135596163476,0.008027135596163476,0.010443735949999998,0.010443735949999998,0.00020534742216,0.00020534742216,0.0002011013567,0.0002011013567,4.615469670018086e-05,4.615469670018086e-05,5.8304533e-05,5.8304533e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.2.mlp.0,gin_mlp_in,2,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,600,300,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,37.949195812,37.949195812,37.90216942,37.90216942,1.612925821162556,1.612925821162556,2.0774633899999984,2.0774633899999984,0.12649731937333333,0.12649731937333333,0.12634056473333333,0.12634056473333333,0.005376419403875189,0.005376419403875189,0.006924877966666673,0.006924877966666673,3.0044622436,3.0044622436,2.733163024,2.733163024,0.5512797006945765,0.5512797006945765,0.11549930799999997,0.11549930799999997,0.7140612691600001,0.7140612691600001,0.7251312371,0.7251312371,0.03830745476188418,0.03830745476188418,0.031409335500000024,0.031409335500000024,0.8877078993400002,0.8877078993400002,0.8920419089,0.8920419089,0.01984048264973338,0.01984048264973338,0.013646532400000022,0.013646532400000022,0.97198883874,0.97198883874,0.9723397319,0.9723397319,0.004381439120435944,0.004381439120435944,0.0049787307999999975,0.0049787307999999975,3.6353550542,3.6353550542,3.635008351,3.635008351,0.042151699147943915,0.042151699147943915,0.05527469699999976,0.05527469699999976,0.6373586423313107,0.6373586423313107,0.6372978575448045,0.6372978575448045,0.007390130906155316,0.007390130906155316,0.00969088446931543,0.00969088446931543,0.009181313646200001,0.009181313646200001,0.0077989694,0.0077989694,0.004402319415950964,0.004402319415950964,0.0033280529699999993,0.0033280529699999993,0.04466176493,0.04466176493,0.04224459098,0.04224459098,0.005279964083858895,0.005279964083858895,0.005856827409999994,0.005856827409999994,0.13166275514,0.13166275514,0.1294905714,0.1294905714,0.010089294610406615,0.010089294610406615,0.012122536300000014,0.012122536300000014,0.046163328658000005,0.046163328658000005,0.04675580324,0.04675580324,0.006114690577042604,0.006114690577042604,0.0034670322000000045,0.0034670322000000045,0.00017902760592,0.00017902760592,0.0001700260618,0.0001700260618,3.4440877997130975e-05,3.4440877997130975e-05,5.643344780000001e-05,5.643344780000001e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.2.mlp.2,gin_mlp_out,2,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,300,600,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,54.387869014,54.387869014,54.96587968,54.96587968,2.4412145278054016,2.4412145278054016,3.160108909999998,3.160108909999998,0.18129289671333332,0.18129289671333332,0.18321959893333334,0.18321959893333334,0.008137381759351336,0.008137381759351336,0.01053369636666665,0.01053369636666665,3.505191387,3.505191387,3.357594337,3.357594337,0.6953313104441425,0.6953313104441425,0.6732133119999997,0.6732133119999997,0.6780873594799999,0.6780873594799999,0.6627255287,0.6627255287,0.04911921954200877,0.04911921954200877,0.07508156850000003,0.07508156850000003,0.85402175814,0.85402175814,0.8500542164,0.8500542164,0.021858064583354694,0.021858064583354694,0.022182307000000012,0.022182307000000012,0.9490575339199999,0.9490575339199999,0.945258298,0.945258298,0.006488812652719444,0.006488812652719444,0.008303462799999939,0.008303462799999939,3.995110202,3.995110202,4.006712623,4.006712623,0.04567226981545476,0.04567226981545476,0.057470377999999656,0.057470377999999656,0.700431725745433,0.700431725745433,0.7024658883474527,0.7024658883474527,0.0080073652910839,0.0080073652910839,0.010075836211384193,0.010075836211384193,0.008986784511,0.008986784511,0.00813274114,0.00813274114,0.004983961476941417,0.004983961476941417,0.0030191193090000007,0.0030191193090000007,0.034738201422,0.034738201422,0.03128372394,0.03128372394,0.010831113946215028,0.010831113946215028,0.017020863200000003,0.017020863200000003,0.10552502622599999,0.10552502622599999,0.1066479372,0.1066479372,0.009209386124534518,0.009209386124534518,0.020021589549999996,0.020021589549999996,0.045878734412,0.045878734412,0.04751914902,0.04751914902,0.0034021620875023567,0.0034021620875023567,0.002540081639999997,0.002540081639999997,0.0001777453959,0.0001777453959,0.0001662769064,0.0001662769064,2.6019521095099047e-05,2.6019521095099047e-05,2.414056510000002e-05,2.414056510000002e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.3.mlp.0,gin_mlp_in,3,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,600,300,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,46.67231484,46.67231484,46.59793643,46.59793643,2.4483238023524927,2.4483238023524927,2.3969024199999964,2.3969024199999964,0.1555743828,0.1555743828,0.15532645476666665,0.15532645476666665,0.008161079341174975,0.008161079341174975,0.007989674733333313,0.007989674733333313,3.0142097566,3.0142097566,3.148110732,3.148110732,0.3686478536209776,0.3686478536209776,0.21049403499999997,0.21049403499999997,0.6997998396,0.6997998396,0.7036954166,0.7036954166,0.03999638741734161,0.03999638741734161,0.03345189039999996,0.03345189039999996,0.86179829344,0.86179829344,0.855132408,0.855132408,0.021153023049931725,0.021153023049931725,0.011359306600000063,0.011359306600000063,0.9560974871399999,0.9560974871399999,0.9542736137,0.9542736137,0.0069393134180960785,0.0069393134180960785,0.0048775654999999585,0.0048775654999999585,3.8417316012000002,3.8417316012000002,3.841556258,3.841556258,0.05370384106542046,0.05370384106542046,0.05026172399999984,0.05026172399999984,0.6735410437319601,0.6735410437319601,0.6735103021669059,0.6735103021669059,0.009415478466095853,0.009415478466095853,0.00881199874352312,0.00881199874352312,0.0080365428854,0.0080365428854,0.007900450228,0.007900450228,0.0038300252186375143,0.0038300252186375143,0.0034898904509999993,0.0034898904509999993,0.047542444852,0.047542444852,0.04571329742,0.04571329742,0.012546465574935597,0.012546465574935597,0.019533120369999997,0.019533120369999997,0.11788912071799999,0.11788912071799999,0.1060040317,0.1060040317,0.02142976638900809,0.02142976638900809,0.032017171600000005,0.032017171600000005,0.055014911538,0.055014911538,0.05615505824,0.05615505824,0.002989155868020118,0.002989155868020118,0.002578222180000006,0.002578222180000006,0.00021281360532,0.00021281360532,0.0002074527729,0.0002074527729,2.593786549204571e-05,2.593786549204571e-05,1.6168414799999983e-05,1.6168414799999983e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.3.mlp.2,gin_mlp_out,3,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,300,600,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,53.457395494000004,53.457395494000004,55.38282099,55.38282099,3.2603939687342534,3.2603939687342534,4.804018450000001,4.804018450000001,0.17819131831333332,0.17819131831333332,0.1846094033,0.1846094033,0.010867979895780849,0.010867979895780849,0.016013394833333333,0.016013394833333333,2.4629864846,2.4629864846,2.596708027,2.596708027,0.3067386036859509,0.3067386036859509,0.560442691,0.560442691,0.72759276434,0.72759276434,0.7102749496,0.7102749496,0.04295130035918812,0.04295130035918812,0.0663342441,0.0663342441,0.8645820104,0.8645820104,0.8591118999,0.8591118999,0.019386224130469483,0.019386224130469483,0.035395833499999974,0.035395833499999974,0.9504984427200001,0.9504984427200001,0.9460056826,0.9460056826,0.009970113519472497,0.009970113519472497,0.013244080400000025,0.013244080400000025,3.9769672851999998,3.9769672851999998,4.014269455,4.014269455,0.06240351810706692,0.06240351810706692,0.08942872299999971,0.08942872299999971,0.6972508686772306,0.6972508686772306,0.7037907691670803,0.7037907691670803,0.010940725454441238,0.010940725454441238,0.015678845292112942,0.015678845292112942,0.0038294941764,0.0038294941764,0.004422510562,0.004422510562,0.0010361683465340988,0.0010361683465340988,0.0017150599020000004,0.0017150599020000004,0.016295196102400003,0.016295196102400003,0.01772579099,0.01772579099,0.0037322102859561755,0.0037322102859561755,0.0021572579100000017,0.0021572579100000017,0.059602275802000004,0.059602275802000004,0.0512013296,0.0512013296,0.015189346421480282,0.015189346421480282,0.012799949259999999,0.012799949259999999,0.081349908816,0.081349908816,0.08371866148,0.08371866148,0.0071167535085694955,0.0071167535085694955,0.009763718360000007,0.009763718360000007,0.00031687634766,0.00031687634766,0.000319216575,0.000319216575,5.986758244150904e-05,5.986758244150904e-05,5.580519789999996e-05,5.580519789999996e-05
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.4.mlp.0,gin_mlp_in,4,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,600,300,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,35.491856378,35.491856378,35.89403682,35.89403682,2.872093421179649,2.872093421179649,1.5043964099999982,1.5043964099999982,0.11830618792666665,0.11830618792666665,0.1196467894,0.1196467894,0.009573644737265494,0.009573644737265494,0.005014654699999996,0.005014654699999996,1.609632084,1.609632084,1.580447007,1.580447007,0.11125884872506275,0.11125884872506275,0.15356841900000018,0.15356841900000018,0.8471924661800001,0.8471924661800001,0.8415546389,0.8415546389,0.029742596250038503,0.029742596250038503,0.03225774020000005,0.03225774020000005,0.9286498525400001,0.9286498525400001,0.9285934611,0.9285934611,0.014735656715441612,0.014735656715441612,0.015151016300000042,0.015151016300000042,0.9760690306,0.9760690306,0.9754978969,0.9754978969,0.005490348025946428,0.005490348025946428,0.0013428212999999634,0.0013428212999999634,3.5658307868000003,3.5658307868000003,3.580571176,3.580571176,0.08458197494722627,0.08458197494722627,0.041414228999999914,0.041414228999999914,0.6251694910603919,0.6251694910603919,0.6277538093203354,0.6277538093203354,0.014829102498745698,0.014829102498745698,0.007260835977532021,0.007260835977532021,0.0065270469899999985,0.0065270469899999985,0.005020040284,0.005020040284,0.0024013518779343285,0.0024013518779343285,0.0022829443919999996,0.0022829443919999996,0.019537851014,0.019537851014,0.01892550212,0.01892550212,0.0023572828201020575,0.0023572828201020575,0.0024506191400000023,0.0024506191400000023,0.06426723579199999,0.06426723579199999,0.05856463302,0.05856463302,0.013249030950918443,0.013249030950918443,0.00494995032,0.00494995032,0.14592075042000002,0.14592075042000002,0.1472454324,0.1472454324,0.007407994919434142,0.007407994919434142,0.012777821100000003,0.012777821100000003,0.0005653671862,0.0005653671862,0.0005354535533,0.0005354535533,7.441427261422145e-05,7.441427261422145e-05,0.0001274586539,0.0001274586539
graphmvp_gin,bace,scaffold,0,expanded,molecule_model.gnns.4.mlp.2,gin_mlp_out,4,dumped/n4_full_ft_splits/bace_scaffold_seed0.json,32,classification,300,600,5,True,0.7042055487600001,0.7042055487600001,0.7055829763,0.7055829763,0.0038371256627905983,0.0038371256627905983,0.003215491700000017,0.003215491700000017,6.450823818399999,6.450823818399999,6.425236239,6.425236239,0.33004259840483163,0.33004259840483163,0.31413732100000047,0.31413732100000047,0.021502746061333337,0.021502746061333337,0.02141745413,0.02141745413,0.0011001419946827726,0.0011001419946827726,0.0010471244033333355,0.0010471244033333355,1.0621254107999998,1.0621254107999998,1.059683224,1.059683224,0.0035820216213835396,0.0035820216213835396,0.005519226000000099,0.005519226000000099,0.9930637822200001,0.9930637822200001,0.9935985256,0.9935985256,0.0012239308077698506,0.0012239308077698506,0.001094492899999966,0.001094492899999966,0.9976044764,0.9976044764,0.9976220767,0.9976220767,0.0003372654216073407,0.0003372654216073407,0.00025010179999995774,0.00025010179999995774,0.9995182929800001,0.9995182929800001,0.9995171149,0.9995171149,6.49338119277555e-05,6.49338119277555e-05,3.394879999996103e-05,3.394879999996103e-05,1.8629033876,1.8629033876,1.860233399,1.860233399,0.05104132208108902,0.05104132208108902,0.04878038299999998,0.04878038299999998,0.3266084209693301,0.3266084209693301,0.326140312549722,0.326140312549722,0.00894867963634352,0.00894867963634352,0.008552286700404088,0.008552286700404088,0.0005553251189599999,0.0005553251189599999,0.0002569277293,0.0002569277293,0.0005923882298598055,0.0005923882298598055,0.00047476087249999994,0.00047476087249999994,0.00112813026012,0.00112813026012,0.0009566154222,0.0009566154222,0.0007656766254790306,0.0007656766254790306,0.0005417279912,0.0005417279912,0.004829802743400001,0.004829802743400001,0.004376938224,0.004376938224,0.001031145359044183,0.001031145359044183,0.0010240675929999998,0.0010240675929999998,0.5149712050999999,0.5149712050999999,0.5104628916,0.5104628916,0.02764110005567474,0.02764110005567474,0.01920469810000003,0.01920469810000003,0.0020015251592,0.0020015251592,0.001950765029,0.001950765029,0.00030620787091581133,0.00030620787091581133,0.0005219267909999999,0.0005219267909999999
